SampleID	k__Bacteria|Other|Other|Other|Other	k__Bacteria|p__Actinobacteria|Other|Other|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|Other|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermacoccaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dietziaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Gordoniaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Promicromonosporaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Sanguibacteraceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales|f__Gaiellaceae	k__Bacteria|p__Bacteroidetes|Other|Other|Other	k__Bacteria|p__Bacteroidetes|c__|o__|f__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|Other	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__S24-7	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Barnesiellaceae]	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae]	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae]	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae]	k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__YS2|f__	k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Stigonematales|f__Rivulariaceae	k__Bacteria|p__Firmicutes|Other|Other|Other	k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__[Exiguobacteraceae]	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__[Thermicanaceae]	k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__	k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales|f__Turicibacteraceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae]	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae]	k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1|o__|f__	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__Victivallales|f__Victivallaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|Other	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|Other|Other	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|Other	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]|o__[Brachyspirales]|f__Brachyspiraceae	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae	k__Bacteria|p__TM7|c__TM7-3|Other|Other	k__Bacteria|p__TM7|c__TM7-3|o__|f__	k__Bacteria|p__TM7|c__TM7-3|o__CW040|f__	k__Bacteria|p__TM7|c__TM7-3|o__EW055|f__	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	k__Bacteria|p__Tenericutes|c__RF3|o__ML615J-28|f__	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	k__Bacteria|p__WPS-2|c__|o__|f__	k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales|f__Deinococcaceae	k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales|f__Thermaceae
J160TKZ0.03	0.0	0.0	0.0	0.00716130400609	0.00808453832046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0398862176088	0.0381894626527	0.0	0.0	0.0	0.0	0.0	0.0392624106397	0.0939578056966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178284031789	6.23806969171e-05	0.00819682357491	0.000274475066435	0.00109790026574	0.00283208364004	7.48568363006e-05	0.12423739598	0.0	0.000848377478073	0.0481953264382	0.229486107819	0.00047409329657	0.320212593415	0.00043666487842	0.000224570508902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00915748630744	0.0	0.0	0.0	0.00558931044378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00422941125098	0.0	0.0	0.0
D160TL08.03	4.34398575173e-05	0.0	0.0	0.00876037126598	0.00263535135605	0.0	1.44799525058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0348098058238	0.0202864134606	0.0	0.0	0.0	0.0	0.000333038907632	0.0146971517933	0.299011019244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89599050115e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.44799525058e-05	1.44799525058e-05	1.44799525058e-05	0.0	0.0	0.085518599499	1.44799525058e-05	0.0062842993875	0.000680557767771	0.000188239382575	0.000709517672782	5.7919810023e-05	0.0638855504554	0.0	0.0157686682788	0.0208511316083	0.071632325046	0.000390958717655	0.327927484398	8.68797150345e-05	0.00212855301835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090644502686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884725098102	0.0	0.0	0.0	0.00424262608419	0.0	0.00104255658041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44799525058e-05	0.0	0.0	0.0
G160QY9R.03	0.0	0.0	0.0	0.00229524556276	0.00039917314135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85123672393e-05	0.0	0.0	0.0	0.0	0.000142561836196	0.0	0.0	0.0541877539383	0.0248057594982	0.0	0.0	0.0	0.0	0.0	0.00822581794854	0.00614441514007	0.0827999144629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27685508589e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27685508589e-05	0.000285123672393	0.000128305652577	0.0	0.00141136217834	0.0	0.0081973055813	0.0	0.0	0.00265165015325	0.0	0.286905695345	0.00409152469884	1.42561836196e-05	0.00833986741749	0.0412146268444	0.0	0.0798203720864	0.0	0.00567396108062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031221042127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102644522061	0.0	0.0	0.0	0.37562192601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238078266448	0.0	0.0	0.0
A160T94J.03	0.000156845522845	0.0	0.0	0.0151512775068	0.000846965823361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56845522845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177235440814	0.0303182395659	0.0	0.0	0.0	0.0	0.0	0.000470536568534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56845522845e-05	0.0	0.0	0.0	0.0	1.56845522845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142886271311	0.0	0.0	0.00701099487115	1.56845522845e-05	0.0398230782502	0.0	0.000203899179698	0.0021174145584	4.70536568534e-05	0.336198378217	0.0	0.000580328434525	0.11115642204	0.209357403893	0.000360744702542	0.136549712188	0.00144297881017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0143827344448	0.0	0.0	0.0	0.0684630707216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00923820129554	0.0	0.0	0.0
C160SYJK.03	1.32952203683e-05	0.0	0.0	0.0171508342751	0.00639500099714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0244499102573	0.00426776573822	0.0	0.0	0.0	0.0	0.0	0.000292494848102	0.00069135145915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000186133085156	0.0	0.0	0.0	0.0	0.0	0.0	3.98856611048e-05	0.0	9.30665425779e-05	0.0	0.0	0.000358970949943	0.0	0.00846905537459	0.0	0.000478627933258	0.00461344146779	0.0	0.17221298943	0.0	0.0496709432959	0.0318021671209	0.326557202686	0.000119656983314	0.340184803563	0.000611580136941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65904407366e-05	0.0	0.0	0.0	0.0113142325334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RXDT.03	0.0	0.0	0.0	0.000286244246491	0.00030914378621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28995397193e-05	0.0	0.0	0.0383109299503	0.053997114658	0.0	0.0	0.0	0.0	0.200130527376	0.00133962307358	0.000251894936912	0.0492798094758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000698435961437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43493095789e-05	0.0	0.0	2.28995397193e-05	2.28995397193e-05	0.0	0.0	0.000343493095789	0.0	0.000217545627333	0.00366392635508	0.0011335272161	0.000171746547894	1.14497698596e-05	0.35888158648	1.14497698596e-05	2.28995397193e-05	0.0849229430488	0.00116787652568	0.00149991985161	0.00903386841924	0.000389292175227	1.14497698596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00656071812957	0.0	0.0	0.0	0.0	0.0	0.0	0.00385857244269	0.000240445167052	0.0	0.0	0.0	0.177242437427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57990794385e-05	0.0	0.0	0.0	0.0	0.00586228216813	0.0	0.0	0.0
K160TL2F.03	0.0	0.0	0.0	0.00140659088299	0.0280456998507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87059363876e-05	0.0	0.0	0.0345619474107	0.00235388678379	0.0	0.0	0.0	0.0	5.74118727753e-05	0.00792283844299	0.0262946377311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74118727753e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143529681938	0.0	0.0	0.0446664370192	0.0	0.000947295900792	0.0	0.000401883109427	0.000660236536916	0.000114823745551	0.182828108853	0.0	0.0160466184407	0.0100757836721	0.222298771386	0.0	0.399414398898	0.000200941554714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87059363876e-05	0.00341600643013	0.0	0.0	0.0	0.0167068549776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132047307383	0.0	0.0	0.0
C160SW2B.03	1.61015038805e-05	0.0	0.0	0.00257624062087	0.0121083309181	0.0	0.000627958651338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44060155218e-05	0.0	0.0	0.0	0.0	0.000112710527163	0.0	0.0	0.000193218046566	0.0121566354297	0.0	0.0	0.0	0.0	0.0215438121921	0.0297072746595	0.202057772196	0.00597365793965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61015038805e-05	0.0	0.0	0.0	8.05075194023e-05	0.0	0.0	0.0	0.0	0.00159404888417	0.0	0.0	0.0	0.0	0.0	0.0	3.22030077609e-05	0.0	0.000386436093131	0.0	0.0	0.0325572408463	0.0	0.00151354136476	0.00309148874505	1.61015038805e-05	1.61015038805e-05	0.0	0.083518500628	0.0	0.00410588348952	0.0171481016327	0.098734421795	0.00310759024893	0.341899333398	0.0	0.0260361317747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056838308698	0.0	0.0	0.0	0.0	0.0	0.0	0.00389656393907	0.0721830418961	0.0	0.0	0.0	0.0170192896016	0.0	0.000225421054326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160T2L7.03	0.000170609645132	0.0	0.0	0.0	0.0	0.0	1.13739763421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27479526843e-05	0.0	0.0	0.0	0.0	1.13739763421e-05	0.0	0.0	0.0066424021838	0.099169699727	0.0	0.0	0.0	0.0	0.0	0.00214968152866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68698817106e-05	3.41219290264e-05	0.0	0.0	0.0	0.0	0.000250227479527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00569836214741	0.0	0.0	0.00701774340309	0.0	0.0263535031847	0.0	0.0002161055505	0.0035373066424	0.0	0.111146496815	0.0	0.015059144677	0.0328366696997	0.395848498635	0.000386715195632	0.130880345769	0.00090991810737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41219290264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000284349408553	0.0	0.0	0.0	0.16004322111	0.0	0.000932666060055	0.000295723384895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SZ50.03	0.0	0.0	0.0	0.000193058179461	0.000206848049423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37898699615e-05	0.0	0.0	0.0	0.0	5.51594798461e-05	0.0	0.0	0.002151219714	0.0362535681289	0.0	0.0	0.0	0.0	0.119075527118	0.00441275838769	0.00743273990926	0.0376877146049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241322724327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.27392197692e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51594798461e-05	1.37898699615e-05	0.0	0.00253733607292	0.0	0.00324061944096	0.000165478439538	9.65290897307e-05	0.0005378049285	0.0	0.267289049464	0.0	0.00344746749038	0.0752375305101	0.417860639574	0.00129624777638	0.00565384668423	8.27392197692e-05	0.00235806776342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00564005681426	0.0	0.0	0.0	0.0	0.0	0.0	0.00128245790642	0.00103424024711	0.0	0.0	0.0	0.00204090075431	0.0	1.37898699615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137898699615	0.0	0.0	0.0
