Taxa,G160SRK8.04,J160SVP4.04,C160SRG0.04,J160SKKM.04,F160T884.04,E160T0GR.04,F160SGBR.04,F160SBCG.04,G160SL0Q.04,K160SP9B.04,C160TGYC.04,J160SB14.04,G160NVWW.04,K160NXTL.04,K160SMPB.04,A160P055.04,A160SNGK.04,G160SS7Q.04,K160SNXJ.04,D160SS9J.04,F160SQ2R.04,H160SR97.04,H160TBMG.04,B160T6WR.04,A160PXM0.04,H160SHBG.04,C160SRH8.04,A160SY61.04,A160SJLK.04,B160T6XN.04,A160SHHV.04,J160SYQB.04,A160T77P.04,D160SBS7.04,K160SPLB.04,K160SRSC.04,D160TBG8.04,A160T8BV.04,J160SYJB.04,D160SZZF.04,H160TD72.04,C160SS0S.04,G160PX8K.04,J160SJHV.04,J160SPP1.04,B160SK8Y.04,E160T7WS.04,H160SLNL.04,C160SQFS.04,F160SH25.04,F160SLF1.04,D160T9MZ.04,H160SJ0W.04,H160TDJL.04,J160TCLD.04,J160SPM7.04,D160SQ1B.04,J160SKQ0.04,G160TDKH.04,A160TB6R.04,E160SK81.04,H160TB7N.04,B160SPYG.04,D160SYZD.04,C160SGV1.04,F160SQS8.04,F160SV5L.04,H160SX87.04,H160SGHZ.04,K160SW23.04,B160SNFN.04,E160SYK7.04,H160T70C.04,G160TFN9.04,C160T9QP.04,H160SSBF.04,C160SZF2.04,K160SZ4S.04,K160SLRV.04,K160TCM9.04,C160SXP7.04,H160SWJV.04,D160SS41.04,B160SGDK.04,F160T891.04,J160SH9K.04,A160SPB7.04,C160SZK2.04,J160PFQ1.04,A160SJSK.04,J160TFLH.04,D160T7LX.04,C160T9NW.04,E160SS50.04,J160T949.04,C160SQMB.04,G160SN5J.04,J160T956.04,A160SR8B.04,F160SYWP.04,D160SXKK.04,C160SYYH.04,D160SS5X.04,B160SF8N.04,D160TJ8X.04,F160SXLG.04,G160SB07.04,K160TF17.04,B160SYG0.04,B160SKRY.04,A160SQRC.04,C160SRJ7.04,D160TF0B.04,G160SKZT.04,J160SBKX.04,E160NYVR.04,G160RC75.04,A160SFBG.04,J160NS05.04,G160SPVR.04,K160SNK8.04,C160SMFW.04,C160SM70.04,J160SKP3.04,A160QC43.04,C160Q551.04,B160QC36.04,A160Q989.04,C160WB2N.04,A160VFHD.04,B160V9RW.04,B160TKMP.04,A160VGBJ.04,D160TL8J.04,B160TMMM.04,E160VY6K.04,D160VBP9.04,C160TL19.04,E160WJ72.04,D160TQ8W.04,C160PX6Y.04,B160QB34.04,A160PSBG.04,E160V2JR.04,E160TK7B.04,D160TL78.04,B160Q670.04,B160VM92.04,B160VWJQ.04,E160TRCG.04,A160TSNQ.04,E160TJZB.04,A160WTHX.04,E160VKFR.04,D160PSDD.04,C160VTDG.04,C160Q8L5.04,B160W4SH.04,B160Q7YH.04,E160V0RD.04,B160VBR3.04,A160WZN1.04,C160VM9Z.04,A160TX75.04,E160QCV7.04,C160Q97D.04,D160WJ8C.04,E160TQH5.04,E160QC5X.04,D160QF9R.04,E160V0YJ.04,C160X7TL.04,C160V9WS.04,C160WH7T.04,D160TYYV.04,E160VB87.04,B160T9RY.04,D160W0VN.04,E160TQS0.04,C160V6VY.04,A160V3G4.04,B160QHK2.04,A160TN59.04,D160WZF6.04,A160QHRN.04,A160VXQM.04,E160WDS2.04,C160W7Z9.04,C160TY4R.04,C160QKH9.04,B160QBKG.04,B160TX8F.04,D160W0DT.04,D160TZM9.04,B160V63Z.04,C160VB7B.04,C160WTFF.04,B160TN6K.04,C160TVYQ.04,A160TBNQ.04,D160TRZG.04,D160TS0H.04,B160QL75.04,B160Q7XL.04,C160TZKH.04,A160VJ7R.04,A160VLCH.04,A160VDM5.04,E160P8SV.04,F160V00X.04,J160Q8CD.04,G160TYJF.04,J160QKFH.04,F160VK3C.04,F160V5RN.04,H160TYHJ.04,K160QJVW.04,J160TQTY.04,F160V2HV.04,F160VK4B.04,J160WXFF.04,G160W213.04,K160W2Z7.04,G160VTFC.04,K160W5M2.04,K160W1Y8.04,K160WH8Q.04,J160PF3C.04,J160THHM.04,G160W0NV.04,J160VWL0.04,K160TL26.04,G160QB41.04,G160WLV2.04,F160TQVV.04,F160QH07.04,F160W3YM.04,J160QFTL.04,H160V7FQ.04,K160TL01.04,K160W0Q4.04,H160VH7S.04,K160V156.04,H160W617.04,H160V7CX.04,J160TL6C.04,J160WR76.04,G160TZP3.04,H160W0MY.04,F160T71M.04,K160V9N6.04,J160X7Y8.04,H160V9P3.04,F160WXGB.04,G160X7ZK.04,J160VTC5.04,H160TXRY.04,F160V4F8.04,J160V0BH.04,J160TMKR.04,J160TKYS.04,G160TQBP.04,H160W0TC.04,H160WN1B.04,K160X7VH.04,G160TMJH.04,H160TK89.04,F160V6Y6.04,F160W5MZ.04,H160QJ2T.04,H160TYXY.04,J160W0FQ.04,J160WMY7.04,H160VRXJ.04,G160W1WD.04,J160Q69Q.04,G160Q7CP.04,G160TX68.04,J160WCJ6.04,F160V0S9.04,G160VK9H.04,F160V3WP.04,F160TTHB.04,K160Q6XC.04,F160QGS1.04,G160QJ47.04,K160QC29.04,K160QF7P.04,K160QGVG.04,H160PW3Z.04,F160QF36.04,F160QGR4.04,G160Q7FB.04,B160QYW2.04,C160R3NM.04,C160R7YF.04,B160QX5Y.04,B160Q1BF.04,E160QX6V.04,E160R9T4.04,B160Q468.04,B160R730.04,E160P8C1.04,E160R77W.04,B160RP67.04,F160PMG2.04,D160QYV5.04,C160R8DM.04,C160R4CR.04,D160S1QR.04,C160RTMN.04,B160QY4M.04,B160RCBQ.04,A160RNZ9.04,C160RHJZ.04,C160R6YL.04,E160RSC0.04,A160QY9J.04,D160QVQ7.04,E160PMR8.04,B160Q3DY.04,C160RSFD.04,D160R8ZB.04,A160PT6H.04,B160QT0D.04,C160RPWT.04,C160RSV8.04,B160RCDK.04,C160RMDW.04,C160QTQ7.04,B160RCLQ.04,D160QN5G.04,E160RMKP.04,C160QNBJ.04,B160RCV0.04,D160S1NY.04,C160RC57.04,A160QVTC.04,B160PY48.04,A160QVW5.04,A160QXKZ.04,E160R7P4.04,D160RJV9.04,C160RK56.04,D160QM2D.04,D160R0CG.04,D160RPPC.04,D160TPYX.04,A160QMJF.04,D160R33P.04,D160R9F7.04,B160RK74.04,D160PZSK.04,D160RRVC.04,A160RPT3.04,E160RS7D.04,E160QXK2.04,D160P3JX.04,D160RJ3Q.04,E160RFVF.04,B160R9MM.04,A160RNGP.04,A160S0RX.04,E160QRHY.04,C160RZL9.04,B160QKDL.04,B160RQJ4.04,C160QV5B.04,A160R60M.04,E160R9G4.04,E160RM6F.04,B160RJ8S.04,C160R3W2.04,J160RCW1.04,F160RN22.04,G160RBPL.04,H160RFS1.04,J160P1KX.04,H160QS0Z.04,F160RJ2T.04,K160RFSY.04,H160R9H1.04,J160R5YR.04,K160QX14.04,K160R7SC.04,J160QYQN.04,H160RM7N.04,F160R20Z.04,J160RNK0.04,F160R98D.04,F160R9VK.04,J160QX2F.04,H160RHLS.04,H160R7TV.04,H160RFWB.04,J160RKKS.04,G160PL64.04,H160RJMZ.04,K160Q3P1.04,F160S1ZD.04,F160QPRQ.04,H160QTS0.04,J160R8YF.04,G160R96L.04,K160Q253.04,J160PY62.04,J160QV36.04,G160RN2Z.04,G160R6QB.04,H160QYK7.04,K160R6PF.04,H160QV43.04,H160RQ3S.04,J160QXVF.04,H160R0ZB.04,G160RHC4.04,F160RCT3.04,J160PLMT.04,K160RLJV.04,F160QYBF.04,G160TP1C.04,H160R04Y.04,G160QYMY.04,H160R5QJ.04,K160R503.04,J160RH9B.04,F160R6ZH.04,J160RZBC.04,J160RFPB.04,H160R5W1.04,F160QV1R.04,K160P7J5.04,J160PJ00.04,H160RCQD.04,F160RGP6.04,K160RQH7.04,G160QZKF.04,H160QPFH.04,H160QMKD.04,F160RXSB.04,J160RQXM.04,H160RYKW.04,G160TP63.04,F160RKND.04,H160PLH2.04,H160R2R1.04,J160PSM0.04,G160R465.04,H160QLXW.04,G160S026.04,F160R1XN.04,G160RFY4.04,K160RCMM.04,D160S1HJ.04,E160S7NX.04,A160SV7R.04,C160S300.04,C160S4KG.04,D160S33M.04,D160S0BN.04,B160S7JB.04,B160S48S.04,C160SF7R.04,A160S43W.04,C160SWMK.04,B160SCW0.04,D160S178.04,A160SDS6.04,A160S5P1.04,B160S2L5.04,C160S2K8.04,A160SSRG.04,E160SDQQ.04,A160SSZB.04,B160SFGZ.04,E160S29K.04,C160S3Q7.04,C160S608.04,C160SDPT.04,E160RYHG.04,D160S5M5.04,C160S209.04,A160SCR2.04,C160S6KB.04,A160S69G.04,D160SBLT.04,C160S6H0.04,E160RVSS.04,D160S6C8.04,E160S4BL.04,B160SWG4.04,A160S7N0.04,A160ST32.04,B160S30X.04,D160RXXJ.04,K160RZVY.04,H160S09R.04,F160S1TW.04,H160RW3Q.04,H160SVQ1.04,F160RW03.04,F160RX6M.04,G160SC1H.04,K160NSW7.04,J160P05Z.04,J160RYGK.04,G160RXDL.04,G160SCKR.04,J160STZG.04,H160RZGP.04,G160RXYH.04,J160S70G.04,H160RX46.04,G160S0Q1.04,J160S5QV.04,K160RYFN.04,F160RX7J.04,G160SDXW.04,G160S2Y6.04,J160S4DD.04,H160S32Q.04,F160Q3GQ.04,K160SBK0.04,J160S16C.04,J160RXK7.04,K160STT4.04,H160SCJV.04,F160S3KZ.04,J160STR2.04,G160SCLN.04,G160S7PT.04,H160RVWH.04,G160S1M4.04,G160S1FQ.04,F160SD5N.04,K160Q2XN.04,J160S4CH.04,H160RZQF.04
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__durum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|Other|Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|Other|Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__kroppenstedtii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Mogibacteriaceae|g__|s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__geniculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1112,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,869,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
